t,P,c,h
9.03,6.010105519206071,0.8136635042650516,0.4253299005370718
9.040000000000001,6.0166195871825545,0.8136635353201648,0.4253298752289005
9.05,6.023133549317036,0.813663565975529,0.42532985024488396
9.06,6.029647405808398,0.8136635962368518,0.4253298255804735
9.07,6.036161156854158,0.8136636261093527,0.42532980123148195
9.08,6.042674802651229,0.8136636555981606,0.42532977719379966
9.09,6.049188343395926,0.8136636847083125,0.42532975346339436
9.1,6.055701779283966,0.8136637134447549,0.4253297300363114
9.11,6.062215110510465,0.8136637418123425,0.4253297069086735
9.120000000000001,6.068728337269939,0.8136637698158392,0.42532968407668087
9.13,6.075241459756304,0.8136637974599177,0.4253296615366113
9.14,6.081754478162877,0.8136638247491592,0.42532963928481987
9.15,6.088267392682376,0.8136638516880539,0.4253296173177394
9.16,6.094780203506916,0.8136638782810008,0.42532959563188
9.17,6.101292910828018,0.8136639045323077,0.4253295742238293
9.18,6.107805514836598,0.8136639304461911,0.4253295530902524
9.19,6.114318015722976,0.8136639560267763,0.42532953222789194
9.200000000000001,6.120830413676869,0.8136639812780976,0.425329511633568
9.21,6.127342708887396,0.813664006204098,0.4253294913041782
9.22,6.133854901543078,0.8136640308086289,0.4253294712366975
9.23,6.140366991831832,0.8136640550954513,0.42532945142817846
9.24,6.14687897994098,0.8136640790682343,0.42532943187575106
9.25,6.153390866057241,0.8136641027305561,0.4253294125766228
9.26,6.159902650366736,0.8136641260859038,0.42532939352807875
9.27,6.166414333054986,0.8136641491376728,0.4253293747274812
9.28,6.17292591430691,0.8136641718891681,0.4253293561722702
9.290000000000001,6.179437394306834,0.8136641943436026,0.4253293378599631
9.3,6.185948773238475,0.8136642165040987,0.4253293197881548
9.31,6.192460051284956,0.8136642383736873,0.42532930195451774
9.32,6.198971228628801,0.8136642599553082,0.4253292843568017
9.33,6.20548230545193,0.8136642812518098,0.42532926699283397
9.34,6.211993281935669,0.8136643022659495,0.4253292498605195
9.35,6.218504158260738,0.8136643230003935,0.4253292329578405
9.36,6.2250149346072625,0.8136643434577165,0.42532921628285675
9.370000000000001,6.231525611164746,0.8136643636448189,0.4253291998296897
9.38,6.238036188129352,0.8136643835717242,0.42532918358961436
9.39,6.244546665682014,0.8136644032418873,0.42532916755987427
9.4,6.251057044002935,0.8136644226586156,0.42532915173784114
9.41,6.2575673232717905,0.8136644418251567,0.42532913612093587
9.42,6.264077503667726,0.8136644607446982,0.4253291207066284
9.43,6.270587585369358,0.8136644794203675,0.42532910549243813
9.44,6.277097568554774,0.8136644978552316,0.4253290904759333
9.450000000000001,6.283607453401533,0.8136645160522982,0.4253290756547316
9.46,6.29011724008666,0.813664534014514,0.42532906102649976
9.47,6.296626928786655,0.8136645517447663,0.4253290465889538
9.48,6.303136519677488,0.8136645692458819,0.42532903233985886
9.49,6.309646012934598,0.8136645865206279,0.42532901827702924
9.5,6.316155408732897,0.813664603571711,0.4253290043983285
9.51,6.322664707246766,0.8136646204017778,0.42532899070166935
9.52,6.329173908650055,0.8136646370134151,0.4253289771850136
9.53,6.335683013116089,0.8136646534091493,0.4253289638463724
9.540000000000001,6.34219202081766,0.8136646695914469,0.42532895068380605
9.55,6.3487009319270316,0.8136646855627143,0.4253289376954239
9.56,6.355209746615938,0.8136647013252979,0.4253289248793846
9.57,6.361718465055584,0.8136647168814838,0.425328912233896
9.58,6.368227087416646,0.813664732233498,0.42532889975721505
9.59,6.374735613869269,0.8136647473835067,0.42532888744764796
9.6,6.381244044583069,0.8136647623336158,0.42532887530355007
9.61,6.387752379727136,0.8136647770858711,0.425328863323326
9.620000000000001,6.394260619470027,0.8136647916422587,0.4253288515054294
9.63,6.40076876397977,0.8136648060047038,0.4253288398483632
9.64,6.407276813423864,0.8136648201750724,0.4253288283506796
9.65,6.413784767969278,0.8136648341551699,0.4253288170109798
9.66,6.420292627782454,0.8136648479467417,0.42532880582791427
9.67,6.426800393029303,0.8136648615514731,0.42532879480018265
9.68,6.433308063875206,0.8136648749709896,0.4253287839265339
9.69,6.439815640485015,0.8136648882068562,0.4253287732057659
9.700000000000001,6.446323143312951,0.8136649026903462,0.42532876168879746
9.71,6.452830529552818,0.8136649154085094,0.42532875136748327
9.72,6.459337822297977,0.8136649279747175,0.42532874117360164
9.73,6.465845021699026,0.813664940390252,0.4253287311058426
9.74,6.4723521279065634,0.8136649526563948,0.4253287211628963
9.75,6.4788591410711875,0.8136649647744276,0.4253287113434527
9.76,6.485366061343498,0.8136649767456321,0.42532870164620207
9.77,6.491872888874092,0.81366498857129,0.42532869206983437
9.78,6.4983796238135705,0.8136650002526831,0.42532868261303974
9.790000000000001,6.50488626631253,0.8136650117910931,0.42532867327450824
9.8,6.511392816521569,0.8136650231878018,0.42532866405293
9.81,6.5178992745912865,0.8136650344440907,0.4253286549469951
9.82,6.524405640672281,0.8136650455612418,0.42532864595539366
9.83,6.530911914915151,0.8136650565405366,0.4253286370768157
9.84,6.537418097470495,0.813665067383257,0.4253286283099513
9.85,6.543924188488913,0.8136650780906846,0.4253286196534906
9.86,6.550430188121001,0.8136650886641011,0.4253286111061237
9.870000000000001,6.556936096517361,0.8136650991047885,0.42532860266654066
9.88,6.563441913828587,0.8136651094140283,0.42532859433343156
9.89,6.569947640205282,0.8136651195931022,0.4253285861054865
9.9,6.576453275798041,0.8136651296432921,0.4253285779813956
9.91,6.582958820757464,0.8136651395658795,0.4253285699598489
9.92,6.589464275234151,0.8136651493621463,0.42532856203953656
9.93,6.595969639378698,0.8136651590333742,0.4253285542191486
9.94,6.602474913341705,0.8136651685808449,0.4253285464973751
9.950000000000001,6.608980097273772,0.8136651780058402,0.4253285388729062
9.96,6.615485191325495,0.8136651873096415,0.425328531344432
9.97,6.621990195647473,0.8136651964935311,0.4253285239106425
9.98,6.628495110390305,0.8136652055587903,0.4253285165702279
9.99,6.63499993570459,0.8136652145067009,0.42532850932187827
